Date,Store_ID,Store_Size_SqFt,Department,Is_Holiday,Holiday_Name,Promotion_Discount,Temperature,Fuel_Price,CPI,Unemployment_Rate,Weekly_Sales,Year,Month,Week_of_Year,Quarter,Is_Month_End,Week_Sin,Week_Cos,Month_Sin,Month_Cos,Sales_Lag_1,Sales_Lag_2,Sales_Lag_4,Sales_Rolling_Mean_4,Sales_Rolling_Std_4,Sales_Rolling_Mean_12,Sales_Momentum_Ratio,Dept_Apparel,Dept_Electronics,Dept_Grocery,Dept_Home_Garden,Dept_Pharmacy,Holiday_Christmas_Holiday,Holiday_Easter,Holiday_Labor_Day,Holiday_Regular_Week,Holiday_Super_Bowl,Holiday_Thanksgiving_BlackFriday,Store_Store_01,Store_Store_02,Store_Store_03,Store_Store_04,Store_Store_05,Store_Store_06,Store_Store_07,Store_Store_08,Store_Store_09,Store_Store_10
2022-06-03,Store_07,134820,Pharmacy,0,Regular_Week,0.0,82.2,2.62,228.97,7.28,17835.98,2022,6,22,2,0,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0,19489.81,19568.15,19989.03,20178.6475,1016.5527765402312,19473.389166666668,0.9658630485686106,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-10,Store_07,134820,Pharmacy,0,Regular_Week,0.0,80.1,2.61,229.68,7.25,18579.94,2022,6,23,2,0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,17835.98,19489.81,21667.6,19640.385000000002,1569.8586758155393,19529.351666666666,0.9081278188242603,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-17,Store_07,134820,Pharmacy,0,Regular_Week,0.0,79.5,2.58,229.66,7.22,18783.22,2022,6,24,2,0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,18579.94,17835.98,19568.15,18868.47,821.5636836748062,19686.974166666667,0.9847083515596609,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-24,Store_07,134820,Pharmacy,0,Regular_Week,0.0,85.2,2.63,230.29,7.44,18775.71,2022,6,25,2,0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,18783.22,18579.94,19489.81,18672.2375,680.3399500433452,19426.34916666667,1.0059437167045762,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-01,Store_07,134820,Pharmacy,0,Regular_Week,0.08,79.7,2.55,229.65,7.29,21197.82,2022,7,26,3,0,-3.216245299353273e-16,-1.0,-0.4999999999999997,-0.8660254037844388,18775.71,18783.22,17835.98,18493.7125,448.4731154613897,19540.916666666668,1.0152482899173174,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-08,Store_07,134820,Pharmacy,0,Regular_Week,0.0,89.0,2.59,230.03,7.11,19626.05,2022,7,27,3,0,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,21197.82,18775.71,18579.94,19334.1725,1245.9905951323733,19493.243333333336,1.0963913758934387,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-15,Store_07,134820,Pharmacy,0,Regular_Week,0.05,84.6,2.61,230.19,7.31,18971.92,2022,7,28,3,0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,19626.05,21197.82,18783.22,19595.699999999997,1140.207140157727,19650.755833333333,1.0015488086664173,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-22,Store_07,134820,Pharmacy,0,Regular_Week,0.0,85.5,2.64,229.85,7.41,17973.38,2022,7,29,3,0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,18971.92,19626.05,18775.71,19642.875,1098.5282249294576,19609.515,0.9658423214698243,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-29,Store_07,134820,Pharmacy,0,Regular_Week,0.0,91.9,2.65,230.92,7.29,17613.02,2022,7,30,3,0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,17973.38,18971.92,21197.82,19442.2925,1353.3412779087391,19371.55083333333,0.9244475666002621,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-05,Store_07,134820,Pharmacy,0,Regular_Week,0.0,84.7,2.57,231.09,7.02,17162.52,2022,8,31,3,0,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,17613.02,17973.38,19626.05,18546.0925,921.2783074755287,19173.55,0.9496889973186056,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-12,Store_07,134820,Pharmacy,0,Regular_Week,0.0,84.8,2.56,231.16,7.11,18762.47,2022,8,32,3,0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,17162.52,17613.02,18971.92,17930.21,769.6277899521483,18798.126666666667,0.9571845500096293,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-19,Store_07,134820,Pharmacy,0,Regular_Week,0.0,86.0,2.72,231.23,7.26,17738.7,2022,8,33,3,0,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,18762.47,17162.52,17973.38,17877.8475,676.6364023794185,18730.986666666668,1.04948148760667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-26,Store_07,134820,Pharmacy,0,Regular_Week,0.2,76.9,2.69,230.83,7.05,21325.65,2022,8,34,3,0,-0.8229838658936564,-0.5680647467311559,-0.8660254037844385,-0.5000000000000004,17738.7,18762.47,17613.02,17819.177499999998,675.7655795897675,18585.060833333333,0.9954836574272391,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-02,Store_07,134820,Pharmacy,1,Labor_Day,0.0,80.8,2.65,231.52,7.15,17399.74,2022,9,35,3,0,-0.8854560256532096,-0.4647231720437691,-1.0,-1.8369701987210297e-16,21325.65,17738.7,17162.52,18747.335,1841.8216032775777,18875.866666666665,1.1375296802785413,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-09,Store_07,134820,Pharmacy,1,Labor_Day,0.26,77.1,2.78,231.75,7.17,21831.02,2022,9,36,3,0,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,17399.74,21325.65,18762.47,18806.64,1776.4408070258503,18777.516666666666,0.9251913149158004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-16,Store_07,134820,Pharmacy,0,Regular_Week,0.0,74.1,2.73,231.71,6.98,17317.1,2022,9,37,3,0,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,21831.02,17399.74,17738.7,19573.7775,2327.956861174981,19031.5,1.1153197173538323,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-23,Store_07,134820,Pharmacy,0,Regular_Week,0.0,69.2,2.81,232.23,7.05,15571.96,2022,9,38,3,0,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,17317.1,21831.02,21325.65,19468.377500000002,2445.3218404724703,18909.94916666667,0.8894988804847763,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-30,Store_07,134820,Pharmacy,0,Regular_Week,0.0,71.9,2.78,232.7,6.72,15123.05,2022,9,39,3,1,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,15571.96,17317.1,17399.74,18029.955,2670.528521441646,18441.1275,0.8636715949298421,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-10-07,Store_07,134820,Pharmacy,0,Regular_Week,0.26,65.8,2.91,233.64,6.92,19855.55,2022,10,40,4,0,-0.992708874098054,0.1205366802553232,-0.8660254037844386,0.5000000000000001,15123.05,15571.96,21831.02,17460.782499999998,3063.345891084609,18065.8775,0.8661152494934777,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-10-14,Store_07,134820,Pharmacy,0,Regular_Week,0.26,66.1,2.92,232.97,6.98,18175.61,2022,10,41,4,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,19855.55,15123.05,17317.1,16966.915,2145.7383568133237,18139.513333333332,1.170251043769447,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-10-21,Store_07,134820,Pharmacy,0,Regular_Week,0.0,63.3,2.85,233.21,6.87,15217.75,2022,10,42,4,0,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,18175.61,19855.55,15571.96,17181.5425,2233.579600960071,18156.365833333333,1.0578567081169479,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-10-28,Store_07,134820,Pharmacy,0,Regular_Week,0.0,59.1,2.94,233.23,7.14,14539.8,2022,10,43,4,0,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,15217.75,18175.61,15123.05,17092.989999999998,2323.8611891418873,17956.76,0.8902918676660481,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-11-04,Store_07,134820,Pharmacy,0,Regular_Week,0.05,52.4,2.95,232.5,6.82,14217.46,2022,11,44,4,0,-0.822983865893657,0.5680647467311548,-0.5000000000000004,0.8660254037844384,14539.8,15217.75,19855.55,16947.177499999998,2500.2708460668036,17738.2,0.8579481740496622,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-11-11,Store_07,134820,Pharmacy,0,Regular_Week,0.0,52.7,3.02,233.64,6.9,14396.03,2022,11,45,4,0,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,14217.46,14539.8,18175.61,15537.654999999999,1807.3715012046025,17359.44916666667,0.9150325445409667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-11-18,Store_07,134820,Pharmacy,0,Regular_Week,0.22,48.6,2.94,233.88,6.94,15812.65,2022,11,46,4,0,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,14396.03,14217.46,15217.75,14592.76,437.0240438082968,17080.893333333333,0.9865186565210977,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-11-25,Store_07,134820,Pharmacy,1,Thanksgiving_BlackFriday,0.17,47.7,3.06,235.27,7.06,18100.68,2022,11,47,4,0,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,15812.65,14396.03,14539.8,14741.485,726.1801094539564,16621.476666666666,1.0726633028676125,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2022-12-02,Store_07,134820,Pharmacy,0,Regular_Week,0.0,44.9,3.11,234.13,6.75,14378.65,2022,12,48,4,0,-0.4647231720437684,0.88545602565321,-2.4492935982947064e-16,1.0,18100.68,15812.65,14217.46,15631.704999999998,1794.0234362367128,16679.888333333332,1.1579466212048228,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-12-09,Store_07,134820,Pharmacy,0,Regular_Week,0.26,39.5,3.0,234.57,7.0,16951.72,2022,12,49,4,0,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,14378.65,18100.68,14396.03,15672.0025,1753.0090918451006,16058.857499999998,0.9174736917522354,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-12-16,Store_07,134820,Pharmacy,0,Regular_Week,0.0,40.7,3.07,234.6,6.87,13907.74,2022,12,50,4,0,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,16951.72,14378.65,15812.65,16310.925,1591.2056061678306,16028.409166666666,1.039286244624823,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-12-23,Store_07,134820,Pharmacy,1,Christmas_Holiday,0.0,31.2,3.06,234.22,6.75,14855.81,2022,12,51,4,0,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,13907.74,16951.72,18100.68,15834.6975,2017.8912660559592,15889.724166666667,0.878307905232602,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-12-30,Store_07,134820,Pharmacy,1,Christmas_Holiday,0.17,38.8,3.19,235.57,6.88,19694.6,2022,12,52,4,0,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,14855.81,13907.74,14378.65,15023.48,1342.4981940397172,15867.454166666668,0.9888394692915093,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-06,Store_07,134820,Pharmacy,0,Regular_Week,0.0,37.4,3.27,235.57,6.84,14156.02,2023,1,1,1,0,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,19694.6,14855.81,16951.72,16352.467499999999,2565.5168048481505,15854.041666666666,1.2043809283189948,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-13,Store_07,134820,Pharmacy,0,Regular_Week,0.0,33.1,3.35,235.78,6.74,14230.78,2023,1,2,1,0,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,14156.02,19694.6,13907.74,15653.5425,2723.7794126834583,15519.075833333334,0.9043333156668318,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-20,Store_07,134820,Pharmacy,0,Regular_Week,0.0,38.0,3.31,235.12,6.79,14679.44,2023,1,3,1,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,14230.78,14156.02,14855.81,15734.3025,2658.7754649383696,15436.828333333333,0.9044430149322202,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-27,Store_07,134820,Pharmacy,0,Regular_Week,0.0,38.1,3.43,236.47,6.73,16030.2,2023,1,4,1,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,14679.44,14230.78,19694.6,15690.21,2679.5814440567474,15448.465000000002,0.9355795741831503,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-02-03,Store_07,134820,Pharmacy,0,Regular_Week,0.0,35.9,3.31,235.26,6.76,16464.76,2023,2,5,1,0,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001,16030.2,14679.44,14156.02,14774.11,868.7092405785477,15599.526666666665,1.0850196721934386,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-02-10,Store_07,134820,Pharmacy,1,Super_Bowl,0.0,34.8,3.33,236.45,6.8,16466.77,2023,2,6,1,0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,16464.76,16030.2,14230.78,15351.295,1065.7797320115303,15771.920833333332,1.0725323166074703,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-02-17,Store_07,134820,Pharmacy,0,Regular_Week,0.0,39.7,3.44,237.44,6.88,16459.02,2023,2,7,1,0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,16466.77,16464.76,14679.44,15910.2925,845.8678190424216,15826.430833333332,1.0349759433806915,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-02-24,Store_07,134820,Pharmacy,0,Regular_Week,0.0,40.8,3.5,236.04,6.58,16092.91,2023,2,8,1,0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,16459.02,16466.77,16030.2,16355.1875,216.6832175279364,15689.625833333334,1.006348596733392,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-03-03,Store_07,134820,Pharmacy,0,Regular_Week,0.0,43.2,3.51,236.45,6.9,14812.4,2023,3,9,1,0,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,16092.91,16459.02,16464.76,16370.865000000002,185.33242754554846,15832.480833333335,0.9830213608242316,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-03-10,Store_07,134820,Pharmacy,0,Regular_Week,0.0,42.2,3.44,236.97,6.48,15780.44,2023,3,10,1,0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,14812.4,16092.91,16466.77,15957.775,783.2555604440884,15654.204166666668,0.9282246422648367,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-03-17,Store_07,134820,Pharmacy,0,Regular_Week,0.24,47.4,3.57,236.86,6.64,20713.63,2023,3,11,1,0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,15780.44,14812.4,16459.02,15786.192500000001,705.9455583057227,15810.262499999999,0.9996355986412584,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-03-24,Store_07,134820,Pharmacy,0,Regular_Week,0.0,40.8,3.53,236.53,6.7,17943.4,2023,3,12,1,0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,20713.63,15780.44,16092.91,16849.845,2632.906777847115,16298.414166666667,1.2293068563958263,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-03-31,Store_07,134820,Pharmacy,1,Easter,0.26,52.7,3.66,237.53,6.65,22529.28,2023,3,13,1,1,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,17943.4,20713.63,14812.4,17312.4675,2618.1054178085133,16152.480833333335,1.0364438223283634,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-07,Store_07,134820,Pharmacy,1,Easter,0.0,54.9,3.67,237.16,6.55,17724.45,2023,4,14,2,0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,22529.28,17943.4,15780.44,19241.6875,2979.970014294046,16850.2525,1.1708578048724376,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-14,Store_07,134820,Pharmacy,1,Easter,0.21,63.6,3.63,238.12,6.57,22189.38,2023,4,15,2,0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,17724.45,22529.28,20713.63,19727.690000000002,2310.6741810851086,17141.391666666666,0.8984554193124205,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-21,Store_07,134820,Pharmacy,0,Regular_Week,0.12,59.3,3.67,237.62,6.53,21428.38,2023,4,16,2,0,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,22189.38,17724.45,17943.4,20096.6275,2617.9525059528887,17767.219999999998,1.1041345115720862,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-28,Store_07,134820,Pharmacy,0,Regular_Week,0.0,56.5,3.66,239.04,6.5,18357.05,2023,4,17,2,0,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,21428.38,22189.38,22529.28,20967.8725,2210.7261721491027,18217.068333333333,1.0219625281382445,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-05,Store_07,134820,Pharmacy,0,Regular_Week,0.0,65.6,3.73,238.07,6.63,19318.2,2023,5,18,2,0,0.8229838658936565,-0.5680647467311557,0.49999999999999994,-0.8660254037844387,18357.05,21428.38,17724.45,19924.815000000002,2212.724984937504,18374.759166666667,0.9213159565489987,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-12,Store_07,134820,Pharmacy,0,Regular_Week,0.0,67.1,3.79,238.49,6.56,19021.22,2023,5,19,2,0,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,19318.2,18357.05,22189.38,20323.252500000002,1786.9733663632715,18612.378333333334,0.950546670150092,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-19,Store_07,134820,Pharmacy,0,Regular_Week,0.26,68.1,3.71,239.25,6.44,23762.48,2023,5,20,2,0,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,19021.22,19318.2,21428.38,19531.2125,1327.073066900112,18825.895,0.9738883333669692,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-05-26,Store_07,134820,Pharmacy,0,Regular_Week,0.0,73.8,3.8,238.42,6.59,17927.4,2023,5,21,2,0,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,23762.48,19021.22,18357.05,20114.7375,2464.8017638798065,19465.025833333333,1.18134676071147,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-02,Store_07,134820,Pharmacy,0,Regular_Week,0.0,77.8,3.76,239.34,6.51,19311.81,2023,6,22,2,0,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0,17927.4,23762.48,19318.2,20007.325,2573.8799127840707,19724.609166666665,0.8960418242338535,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-09,Store_07,134820,Pharmacy,0,Regular_Week,0.0,82.9,3.75,240.08,6.55,19365.13,2023,6,23,2,0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,19311.81,17927.4,19021.22,20005.7275,2574.452113743492,20018.89,0.965314057704068,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-16,Store_07,134820,Pharmacy,0,Regular_Week,0.18,85.9,3.79,238.81,6.51,22366.9,2023,6,24,2,0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,19365.13,19311.81,23762.48,20091.705,2536.0699698089306,19906.515,0.9638370656129795,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-23,Store_07,134820,Pharmacy,0,Regular_Week,0.06,83.2,3.75,239.9,6.35,21061.69,2023,6,25,2,0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,22366.9,19365.13,17927.4,19742.81,1871.7162337099444,20275.14,1.1329137031998415,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-06-30,Store_07,134820,Pharmacy,0,Regular_Week,0.0,82.7,3.77,240.13,6.36,21175.69,2023,6,26,2,1,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,21061.69,22366.9,19311.81,20526.3825,1471.7056446942822,20152.840833333332,1.0260789980767049,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2021-01-29,Store_08,134925,Apparel,0,Regular_Week,0.0,33.3,3.35,215.32,8.52,15137.26,2021,1,4,1,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,19555.47,14783.52,16185.75,16547.0975,2087.3876974402724,16547.0975,1.1818066575229846,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021-02-05,Store_08,134925,Apparel,1,Super_Bowl,0.29,34.5,3.34,215.26,8.42,32641.89,2021,2,5,1,0,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001,15137.26,19555.47,15663.65,16284.975,2210.1130543405848,16265.13,0.9295230720774683,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2021-02-12,Store_08,134925,Apparel,1,Super_Bowl,0.0,37.2,3.46,216.89,8.55,22513.21,2021,2,6,1,0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,32641.89,15137.26,14783.52,20529.535,8361.643864019803,18994.59,1.5899965578421544,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2021-02-19,Store_08,134925,Apparel,0,Regular_Week,0.0,37.2,3.44,216.23,8.36,16370.53,2021,2,7,1,0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,22513.21,32641.89,19555.47,22461.957499999997,7432.642320141495,19497.25,1.0022817463694864,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021-02-26,Store_08,134925,Apparel,0,Regular_Week,0.0,32.0,3.44,216.57,8.64,16733.18,2021,2,8,1,0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,16370.53,22513.21,15137.26,21665.7225,7996.965555273138,19106.41,0.7555958492703875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021-03-05,Store_08,134925,Apparel,0,Regular_Week,0.0,44.4,3.49,216.02,8.42,17128.33,2021,3,9,1,0,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,16733.18,16370.53,32641.89,22064.7025,7592.250149889141,18842.717777777776,0.758368710949822,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021-03-12,Store_08,134925,Apparel,0,Regular_Week,0.0,43.2,3.56,216.65,8.25,17030.1,2021,3,10,1,0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,17128.33,16733.18,22513.21,18186.3125,2901.150869090576,18671.279000000002,0.941825342030263,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021-03-19,Store_08,134925,Apparel,0,Regular_Week,0.0,50.2,3.54,217.17,8.22,18737.68,2021,3,11,1,0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,17030.1,17128.33,16370.53,16815.535,340.92552818273043,18522.08090909091,1.0127599264532707,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021-03-26,Store_08,134925,Apparel,1,Easter,0.0,46.6,3.56,216.73,8.36,21011.82,2021,3,12,1,0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,18737.68,17030.1,16733.18,17407.322500000002,902.6724798572712,18540.0475,1.0764251647107559,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-02,Store_08,134925,Apparel,1,Easter,0.09,55.0,3.64,217.69,8.27,29111.3,2021,4,13,2,0,1.0,-1.6081226496766366e-16,0.8660254037844387,-0.4999999999999998,21011.82,18737.68,17128.33,18476.9825,1862.4085545761295,18942.22,1.1371889316141373,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-09,Store_08,134925,Apparel,1,Easter,0.0,55.2,3.66,217.39,8.35,25953.85,2021,4,14,2,0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,29111.3,21011.82,17030.1,21472.725,5347.200186150383,20062.857500000002,1.3557338431169152,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-16,Store_08,134925,Apparel,0,Regular_Week,0.0,59.0,3.65,217.74,8.31,19287.13,2021,4,15,2,0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,25953.85,29111.3,18737.68,23703.6625,4697.974221288543,20993.718333333334,1.0949299497092781,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-23,Store_08,134925,Apparel,0,Regular_Week,0.21,60.8,3.67,217.78,8.24,26448.89,2021,4,16,2,0,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,19287.13,25953.85,21011.82,23841.025,4508.591378664371,20971.35666666667,0.8089891265962813,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-30,Store_08,134925,Apparel,0,Regular_Week,0.0,65.7,3.73,219.2,8.14,19589.11,2021,4,17,2,1,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,26448.89,19287.13,29111.3,25200.292499999996,4178.848128343308,21913.992500000004,1.0495469443263221,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
