Date,Store_ID,Store_Size_SqFt,Department,Is_Holiday,Holiday_Name,Promotion_Discount,Temperature,Fuel_Price,CPI,Unemployment_Rate,Weekly_Sales
2021-07-16,Store_10,155305,Apparel,0,None,0.0,82.8,3.79,220.33,7.94,21990.13
2021-07-23,Store_10,155305,Apparel,0,None,0.0,84.7,3.78,220.43,8.07,21533.96
2021-07-30,Store_10,155305,Apparel,0,None,0.0,86.0,3.8,220.03,8.08,21980.44
2021-08-06,Store_10,155305,Apparel,0,None,0.0,82.2,3.73,220.6,8.11,21573.08
2021-08-13,Store_10,155305,Apparel,0,None,0.0,80.9,3.79,220.92,8.09,28155.33
2021-08-20,Store_10,155305,Apparel,0,None,0.25,82.9,3.82,221.87,7.83,39710.47
2021-08-27,Store_10,155305,Apparel,0,None,0.0,79.3,3.73,221.71,7.86,25838.55
2021-09-03,Store_10,155305,Apparel,1,Labor_Day,0.18,80.4,3.73,220.85,7.99,46663.29
2021-09-10,Store_10,155305,Apparel,1,Labor_Day,0.18,69.3,3.73,222.09,7.97,47760.35
2021-09-17,Store_10,155305,Apparel,0,None,0.0,72.2,3.65,221.92,7.96,18448.61
2021-09-24,Store_10,155305,Apparel,0,None,0.21,74.5,3.66,221.97,8.28,28662.61
2021-10-01,Store_10,155305,Apparel,0,None,0.06,68.2,3.62,222.81,7.93,21959.13
2021-10-08,Store_10,155305,Apparel,0,None,0.0,63.0,3.6,223.21,7.97,18450.17
2021-10-15,Store_10,155305,Apparel,0,None,0.06,61.9,3.53,223.35,7.94,20571.71
2021-10-22,Store_10,155305,Apparel,0,None,0.0,54.3,3.54,222.66,7.89,16020.85
2021-10-29,Store_10,155305,Apparel,0,None,0.19,56.4,3.54,223.11,7.78,25201.37
2021-11-05,Store_10,155305,Apparel,0,None,0.0,52.6,3.55,223.63,7.87,18352.3
2021-11-12,Store_10,155305,Apparel,0,None,0.0,55.2,3.49,224.14,7.7,16729.26
2021-11-19,Store_10,155305,Apparel,0,None,0.0,45.6,3.52,223.61,7.74,18035.82
2021-11-26,Store_10,155305,Apparel,1,Thanksgiving_BlackFriday,0.0,47.0,3.34,223.95,7.7,29974.85
2021-12-03,Store_10,155305,Apparel,0,None,0.0,43.7,3.39,223.68,7.74,17076.22
2021-12-10,Store_10,155305,Apparel,0,None,0.0,40.8,3.32,223.82,7.95,16818.76
2021-12-17,Store_10,155305,Apparel,0,None,0.0,36.7,3.38,225.02,7.51,16960.25
2021-12-24,Store_10,155305,Apparel,1,Christmas_Holiday,0.0,31.1,3.2,225.49,7.75,31684.88
2021-12-31,Store_10,155305,Apparel,1,Christmas_Holiday,0.18,32.7,3.16,224.96,7.51,46058.5
2022-01-07,Store_10,155305,Apparel,0,None,0.0,41.6,3.13,225.69,7.6,17804.42
2022-01-14,Store_10,155305,Apparel,0,None,0.0,35.4,3.02,225.57,7.74,17876.11
2022-01-21,Store_10,155305,Apparel,0,None,0.0,35.1,3.07,225.25,7.63,19295.95
2022-01-28,Store_10,155305,Apparel,0,None,0.3,37.4,3.02,225.95,7.49,28439.78
2022-02-04,Store_10,155305,Apparel,0,None,0.0,39.5,3.03,226.73,7.52,19705.62
2022-02-11,Store_10,155305,Apparel,1,Super_Bowl,0.0,37.2,3.0,226.14,7.64,24946.17
2022-02-18,Store_10,155305,Apparel,0,None,0.0,42.0,3.05,227.13,7.48,20407.45
2022-02-25,Store_10,155305,Apparel,0,None,0.0,36.3,2.97,225.23,7.56,19587.27
2022-03-04,Store_10,155305,Apparel,0,None,0.0,37.8,2.86,227.14,7.53,19663.88
2022-03-11,Store_10,155305,Apparel,0,None,0.0,47.1,2.81,226.97,7.44,20934.6
2022-03-18,Store_10,155305,Apparel,0,None,0.0,43.8,2.85,226.97,7.7,22238.73
2022-03-25,Store_10,155305,Apparel,1,Easter,0.0,51.6,2.74,227.35,7.54,29802.8
2022-04-01,Store_10,155305,Apparel,1,Easter,0.0,47.4,2.87,226.51,7.26,29886.42
2022-04-08,Store_10,155305,Apparel,1,Easter,0.0,52.5,2.81,227.58,7.46,30812.51
2022-04-15,Store_10,155305,Apparel,1,Easter,0.29,51.9,2.7,228.06,7.36,49037.14
2022-04-22,Store_10,155305,Apparel,0,None,0.24,58.3,2.62,228.82,7.5,33890.31
2022-04-29,Store_10,155305,Apparel,0,None,0.0,64.4,2.75,228.01,7.31,22942.93
2022-05-06,Store_10,155305,Apparel,0,None,0.0,64.6,2.66,228.06,7.37,23892.84
2022-05-13,Store_10,155305,Apparel,0,None,0.27,65.2,2.71,228.4,7.41,38620.08
2022-05-20,Store_10,155305,Apparel,0,None,0.0,74.5,2.56,229.3,7.43,23704.71
2022-05-27,Store_10,155305,Apparel,0,None,0.0,76.2,2.6,229.2,7.21,24922.36
2022-06-03,Store_10,155305,Apparel,0,None,0.0,73.7,2.62,228.97,7.28,22750.84
2022-06-10,Store_10,155305,Apparel,0,None,0.0,75.3,2.61,229.68,7.25,23735.03
2022-06-17,Store_10,155305,Apparel,0,None,0.0,77.8,2.58,229.66,7.22,23665.38
2022-06-24,Store_10,155305,Apparel,0,None,0.0,80.0,2.63,230.29,7.44,23757.89
2022-07-01,Store_10,155305,Apparel,0,None,0.0,81.1,2.55,229.65,7.29,23655.38
2022-07-08,Store_10,155305,Apparel,0,None,0.0,85.5,2.59,230.03,7.11,23138.7
2022-07-15,Store_10,155305,Apparel,0,None,0.14,79.7,2.61,230.19,7.31,30267.6
2022-07-22,Store_10,155305,Apparel,0,None,0.0,84.4,2.64,229.85,7.41,21490.91
2022-07-29,Store_10,155305,Apparel,0,None,0.0,86.5,2.65,230.92,7.29,23402.67
2022-08-05,Store_10,155305,Apparel,0,None,0.0,85.1,2.57,231.09,7.02,24296.66
2022-08-12,Store_10,155305,Apparel,0,None,0.0,89.9,2.56,231.16,7.11,27238.8
2022-08-19,Store_10,155305,Apparel,0,None,0.06,80.3,2.72,231.23,7.26,29444.33
2022-08-26,Store_10,155305,Apparel,0,None,0.0,81.5,2.69,230.83,7.05,25590.69
2022-09-02,Store_10,155305,Apparel,1,Labor_Day,0.16,74.1,2.65,231.52,7.15,49966.68
2022-09-09,Store_10,155305,Apparel,1,Labor_Day,0.28,78.7,2.78,231.75,7.17,55852.56
2022-09-16,Store_10,155305,Apparel,0,None,0.0,73.4,2.73,231.71,6.98,19570.63
2022-09-23,Store_10,155305,Apparel,0,None,0.0,69.0,2.81,232.23,7.05,19059.62
2022-09-30,Store_10,155305,Apparel,0,None,0.0,69.9,2.78,232.7,6.72,18773.46
2022-10-07,Store_10,155305,Apparel,0,None,0.0,70.2,2.91,233.64,6.92,19215.76
2022-10-14,Store_10,155305,Apparel,0,None,0.06,60.0,2.92,232.97,6.98,20553.63
2022-10-21,Store_10,155305,Apparel,0,None,0.0,58.7,2.85,233.21,6.87,18002.57
2022-10-28,Store_10,155305,Apparel,0,None,0.25,58.3,2.94,233.23,7.14,29561.21
2022-11-04,Store_10,155305,Apparel,0,None,0.0,53.9,2.95,232.5,6.82,17486.97
2022-11-11,Store_10,155305,Apparel,0,None,0.0,53.6,3.02,233.64,6.9,17412.58
2022-11-18,Store_10,155305,Apparel,0,None,0.0,46.3,2.94,233.88,6.94,17559.45
2022-11-25,Store_10,155305,Apparel,1,Thanksgiving_BlackFriday,0.0,46.2,3.06,235.27,7.06,31517.77
2022-12-02,Store_10,155305,Apparel,0,None,0.0,46.5,3.11,234.13,6.75,17975.8
2022-12-09,Store_10,155305,Apparel,0,None,0.0,43.5,3.0,234.57,7.0,16897.31
2022-12-16,Store_10,155305,Apparel,0,None,0.0,37.6,3.07,234.6,6.87,16964.84
2022-12-23,Store_10,155305,Apparel,1,Christmas_Holiday,0.25,34.1,3.06,234.22,6.75,49215.94
2022-12-30,Store_10,155305,Apparel,1,Christmas_Holiday,0.0,33.1,3.19,235.57,6.88,32643.01
2023-01-06,Store_10,155305,Apparel,0,None,0.0,29.1,3.27,235.57,6.84,19715.38
2023-01-13,Store_10,155305,Apparel,0,None,0.0,36.5,3.35,235.78,6.74,19344.5
2023-01-20,Store_10,155305,Apparel,0,None,0.0,33.6,3.31,235.12,6.79,20403.25
2023-01-27,Store_10,155305,Apparel,0,None,0.0,37.9,3.43,236.47,6.73,18634.22
2023-02-03,Store_10,155305,Apparel,0,None,0.0,37.8,3.31,235.26,6.76,19631.37
2023-02-10,Store_10,155305,Apparel,1,Super_Bowl,0.0,37.7,3.33,236.45,6.8,27701.1
2023-02-17,Store_10,155305,Apparel,0,None,0.0,41.0,3.44,237.44,6.88,21100.61
2023-02-24,Store_10,155305,Apparel,0,None,0.0,35.3,3.5,236.04,6.58,21178.71
2023-03-03,Store_10,155305,Apparel,0,None,0.0,43.5,3.51,236.45,6.9,20994.08
2023-03-10,Store_10,155305,Apparel,0,None,0.0,49.1,3.44,236.97,6.48,22193.6
2023-03-17,Store_10,155305,Apparel,0,None,0.0,45.2,3.57,236.86,6.64,21002.86
2023-03-24,Store_10,155305,Apparel,0,None,0.0,44.4,3.53,236.53,6.7,21164.26
2023-03-31,Store_10,155305,Apparel,1,Easter,0.0,51.6,3.66,237.53,6.65,31293.97
2023-04-07,Store_10,155305,Apparel,1,Easter,0.29,49.9,3.67,237.16,6.55,52753.9
2023-04-14,Store_10,155305,Apparel,1,Easter,0.0,56.4,3.63,238.12,6.57,32670.7
2023-04-21,Store_10,155305,Apparel,0,None,0.22,61.6,3.67,237.62,6.53,35609.99
2023-04-28,Store_10,155305,Apparel,0,None,0.0,60.9,3.66,239.04,6.5,22471.5
2023-05-05,Store_10,155305,Apparel,0,None,0.07,61.9,3.73,238.07,6.63,29776.2
2023-05-12,Store_10,155305,Apparel,0,None,0.0,72.2,3.79,238.49,6.56,24592.94
2023-05-19,Store_10,155305,Apparel,0,None,0.0,72.0,3.71,239.25,6.44,24417.31
2023-05-26,Store_10,155305,Apparel,0,None,0.0,72.0,3.8,238.42,6.59,25937.5
2023-06-02,Store_10,155305,Apparel,0,None,0.09,71.5,3.76,239.34,6.51,28821.5
2023-06-09,Store_10,155305,Apparel,0,None,0.0,80.9,3.75,240.08,6.55,25025.94
2023-06-16,Store_10,155305,Apparel,0,None,0.25,80.3,3.79,238.81,6.51,38944.53
2023-06-23,Store_10,155305,Apparel,0,None,0.0,80.9,3.75,239.9,6.35,23687.62
2023-06-30,Store_10,155305,Apparel,0,None,0.24,82.3,3.77,240.13,6.36,36094.98
2023-07-07,Store_10,155305,Apparel,0,None,0.0,82.3,3.74,240.58,6.48,23669.57
2023-07-14,Store_10,155305,Apparel,0,None,0.0,84.2,3.89,239.77,6.45,23821.49
2023-07-21,Store_10,155305,Apparel,0,None,0.0,88.2,3.79,239.92,6.37,25064.73
2023-07-28,Store_10,155305,Apparel,0,None,0.0,87.0,3.75,241.03,6.36,25725.25
2023-08-04,Store_10,155305,Apparel,0,None,0.0,84.8,3.78,241.11,6.46,22029.35
2023-08-11,Store_10,155305,Apparel,0,None,0.0,79.8,3.76,241.28,6.26,25918.71
2023-08-18,Store_10,155305,Apparel,0,None,0.0,84.3,3.74,241.52,6.36,29206.9
2023-08-25,Store_10,155305,Apparel,0,None,0.19,79.6,3.76,241.2,6.27,35614.96
2023-09-01,Store_10,155305,Apparel,1,Labor_Day,0.25,82.4,3.75,241.85,6.25,57838.05
2023-09-08,Store_10,155305,Apparel,1,Labor_Day,0.0,75.4,3.67,242.07,6.37,38175.24
2023-09-15,Store_10,155305,Apparel,0,None,0.0,76.2,3.64,241.76,6.32,21473.67
2023-09-22,Store_10,155305,Apparel,0,None,0.0,71.7,3.64,243.24,6.31,20260.36
2023-09-29,Store_10,155305,Apparel,0,None,0.0,66.5,3.51,242.74,6.34,21182.07
2023-10-06,Store_10,155305,Apparel,0,None,0.0,65.1,3.52,242.1,6.19,19624.92
2023-10-13,Store_10,155305,Apparel,0,None,0.0,62.5,3.64,243.21,6.24,20127.51
2023-10-20,Store_10,155305,Apparel,0,None,0.0,60.0,3.62,242.59,6.13,18530.79
2023-10-27,Store_10,155305,Apparel,0,None,0.18,62.7,3.5,243.66,6.18,25519.09
2023-11-03,Store_10,155305,Apparel,0,None,0.0,58.1,3.51,244.04,6.12,19033.33
2023-11-10,Store_10,155305,Apparel,0,None,0.0,49.2,3.46,243.24,6.12,18160.69
2023-11-17,Store_10,155305,Apparel,0,None,0.0,50.9,3.57,244.33,6.16,18796.55
2023-11-24,Store_10,155305,Apparel,1,Thanksgiving_BlackFriday,0.24,45.9,3.43,244.24,6.0,51612.58
2023-12-01,Store_10,155305,Apparel,0,None,0.0,44.4,3.34,244.64,6.27,17612.72
2023-12-08,Store_10,155305,Apparel,0,None,0.18,37.5,3.26,245.37,5.95,25194.21
2023-12-15,Store_10,155305,Apparel,0,None,0.11,43.1,3.19,244.49,5.91,24240.04
2023-12-22,Store_10,155305,Apparel,1,Christmas_Holiday,0.24,42.4,3.25,244.43,6.13,50605.14
2023-12-29,Store_10,155305,Apparel,1,Christmas_Holiday,0.0,39.3,3.16,244.56,6.08,36112.5
2021-01-01,Store_10,155305,Electronics,0,None,0.25,34.3,3.23,214.14,8.42,30630.91
2021-01-08,Store_10,155305,Electronics,0,None,0.0,35.4,3.27,214.91,8.48,20303.59
2021-01-15,Store_10,155305,Electronics,0,None,0.0,33.9,3.27,214.88,8.5,21444.6
2021-01-22,Store_10,155305,Electronics,0,None,0.0,30.2,3.26,215.73,8.48,23521.48
2021-01-29,Store_10,155305,Electronics,0,None,0.0,35.8,3.35,215.32,8.52,21221.64
2021-02-05,Store_10,155305,Electronics,1,Super_Bowl,0.19,37.7,3.34,215.26,8.42,46135.42
2021-02-12,Store_10,155305,Electronics,1,Super_Bowl,0.0,37.6,3.46,216.89,8.55,39053.43
2021-02-19,Store_10,155305,Electronics,0,None,0.0,39.1,3.44,216.23,8.36,19783.0
2021-02-26,Store_10,155305,Electronics,0,None,0.0,38.0,3.44,216.57,8.64,23184.67
2021-03-05,Store_10,155305,Electronics,0,None,0.26,40.7,3.49,216.02,8.42,41211.41
2021-03-12,Store_10,155305,Electronics,0,None,0.0,44.7,3.56,216.65,8.25,24669.56
2021-03-19,Store_10,155305,Electronics,0,None,0.09,49.7,3.54,217.17,8.22,27987.11
2021-03-26,Store_10,155305,Electronics,1,Easter,0.0,51.6,3.56,216.73,8.36,42975.05
2021-04-02,Store_10,155305,Electronics,1,Easter,0.06,51.0,3.64,217.69,8.27,43853.88
2021-04-09,Store_10,155305,Electronics,1,Easter,0.0,55.9,3.66,217.39,8.35,40892.69
2021-04-16,Store_10,155305,Electronics,0,None,0.0,57.1,3.65,217.74,8.31,28450.81
2021-04-23,Store_10,155305,Electronics,0,None,0.15,56.0,3.67,217.78,8.24,37679.2
2021-04-30,Store_10,155305,Electronics,0,None,0.0,67.3,3.73,219.2,8.14,27736.51
2021-05-07,Store_10,155305,Electronics,0,None,0.0,64.5,3.66,218.45,8.06,27943.69
2021-05-14,Store_10,155305,Electronics,0,None,0.0,72.4,3.68,218.12,8.15,26499.5
2021-05-21,Store_10,155305,Electronics,0,None,0.0,79.0,3.73,219.26,8.27,30301.67
2021-05-28,Store_10,155305,Electronics,0,None,0.0,72.7,3.76,218.43,8.18,28596.92
2021-06-04,Store_10,155305,Electronics,0,None,0.0,79.1,3.8,219.34,8.02,28061.13
2021-06-11,Store_10,155305,Electronics,0,None,0.07,82.6,3.86,218.44,8.15,33860.01
2021-06-18,Store_10,155305,Electronics,0,None,0.0,81.8,3.84,218.95,8.15,27092.94
2021-06-25,Store_10,155305,Electronics,0,None,0.14,83.3,3.79,219.91,8.01,38636.47
2021-07-02,Store_10,155305,Electronics,0,None,0.0,81.0,3.8,220.37,8.1,27955.18
2021-07-09,Store_10,155305,Electronics,0,None,0.0,82.8,3.75,220.28,8.07,28308.52
2021-07-16,Store_10,155305,Electronics,0,None,0.0,83.9,3.79,220.33,7.94,27176.58
2021-07-23,Store_10,155305,Electronics,0,None,0.0,88.5,3.78,220.43,8.07,25361.15
2021-07-30,Store_10,155305,Electronics,0,None,0.0,93.0,3.8,220.03,8.08,28341.57
2021-08-06,Store_10,155305,Electronics,0,None,0.21,83.3,3.73,220.6,8.11,40890.96
2021-08-13,Store_10,155305,Electronics,0,None,0.0,84.3,3.79,220.92,8.09,24843.67
2021-08-20,Store_10,155305,Electronics,0,None,0.0,88.1,3.82,221.87,7.83,26288.59
2021-08-27,Store_10,155305,Electronics,0,None,0.0,82.6,3.73,221.71,7.86,26314.43
2021-09-03,Store_10,155305,Electronics,1,Labor_Day,0.0,79.7,3.73,220.85,7.99,40467.39
2021-09-10,Store_10,155305,Electronics,1,Labor_Day,0.26,74.5,3.73,222.09,7.97,65060.77
2021-09-17,Store_10,155305,Electronics,0,None,0.2,74.8,3.65,221.92,7.96,38646.9
2021-09-24,Store_10,155305,Electronics,0,None,0.0,74.6,3.66,221.97,8.28,24149.97
2021-10-01,Store_10,155305,Electronics,0,None,0.21,67.3,3.62,222.81,7.93,35372.43
2021-10-08,Store_10,155305,Electronics,0,None,0.0,67.3,3.6,223.21,7.97,22020.68
2021-10-15,Store_10,155305,Electronics,0,None,0.0,58.0,3.53,223.35,7.94,22707.67
2021-10-22,Store_10,155305,Electronics,0,None,0.1,56.0,3.54,222.66,7.89,26479.15
2021-10-29,Store_10,155305,Electronics,0,None,0.0,60.1,3.54,223.11,7.78,24929.01
2021-11-05,Store_10,155305,Electronics,0,None,0.29,54.6,3.55,223.63,7.87,36602.24
2021-11-12,Store_10,155305,Electronics,0,None,0.0,47.3,3.49,224.14,7.7,22756.66
2021-11-19,Store_10,155305,Electronics,0,None,0.0,45.2,3.52,223.61,7.74,21038.8
2021-11-26,Store_10,155305,Electronics,1,Thanksgiving_BlackFriday,0.09,42.2,3.34,223.95,7.7,55300.71
2021-12-03,Store_10,155305,Electronics,0,None,0.14,41.4,3.39,223.68,7.74,26960.67
2021-12-10,Store_10,155305,Electronics,0,None,0.0,41.5,3.32,223.82,7.95,20355.87
2021-12-17,Store_10,155305,Electronics,0,None,0.26,41.7,3.38,225.02,7.51,32063.71
2021-12-24,Store_10,155305,Electronics,1,Christmas_Holiday,0.0,38.4,3.2,225.49,7.75,48912.4
2021-12-31,Store_10,155305,Electronics,1,Christmas_Holiday,0.0,38.3,3.16,224.96,7.51,48438.4
2022-01-07,Store_10,155305,Electronics,0,None,0.23,32.2,3.13,225.69,7.6,31746.88
2022-01-14,Store_10,155305,Electronics,0,None,0.0,33.5,3.02,225.57,7.74,20692.26
2022-01-21,Store_10,155305,Electronics,0,None,0.0,26.4,3.07,225.25,7.63,21235.72
2022-01-28,Store_10,155305,Electronics,0,None,0.0,31.3,3.02,225.95,7.49,22467.79
2022-02-04,Store_10,155305,Electronics,0,None,0.0,34.3,3.03,226.73,7.52,24090.25
2022-02-11,Store_10,155305,Electronics,1,Super_Bowl,0.0,32.9,3.0,226.14,7.64,36683.74
2022-02-18,Store_10,155305,Electronics,0,None,0.0,33.9,3.05,227.13,7.48,26264.91
2022-02-25,Store_10,155305,Electronics,0,None,0.0,39.8,2.97,225.23,7.56,23105.61
2022-03-04,Store_10,155305,Electronics,0,None,0.08,46.1,2.86,227.14,7.53,27516.13
2022-03-11,Store_10,155305,Electronics,0,None,0.0,45.0,2.81,226.97,7.44,23964.53
2022-03-18,Store_10,155305,Electronics,0,None,0.0,44.5,2.85,226.97,7.7,25747.77
2022-03-25,Store_10,155305,Electronics,1,Easter,0.0,43.5,2.74,227.35,7.54,42691.3
2022-04-01,Store_10,155305,Electronics,1,Easter,0.28,50.5,2.87,226.51,7.26,66964.22
2022-04-08,Store_10,155305,Electronics,1,Easter,0.12,57.3,2.81,227.58,7.46,55154.3
2022-04-15,Store_10,155305,Electronics,1,Easter,0.28,51.2,2.7,228.06,7.36,69967.98
2022-04-22,Store_10,155305,Electronics,0,None,0.11,58.4,2.62,228.82,7.5,35728.34
2022-04-29,Store_10,155305,Electronics,0,None,0.0,66.3,2.75,228.01,7.31,28472.28
2022-05-06,Store_10,155305,Electronics,0,None,0.0,67.0,2.66,228.06,7.37,28866.46
2022-05-13,Store_10,155305,Electronics,0,None,0.0,72.0,2.71,228.4,7.41,27218.21
2022-05-20,Store_10,155305,Electronics,0,None,0.0,69.9,2.56,229.3,7.43,29136.33
2022-05-27,Store_10,155305,Electronics,0,None,0.0,76.9,2.6,229.2,7.21,30612.66
2022-06-03,Store_10,155305,Electronics,0,None,0.0,73.6,2.62,228.97,7.28,30453.25
2022-06-10,Store_10,155305,Electronics,0,None,0.0,82.8,2.61,229.68,7.25,29078.03
2022-06-17,Store_10,155305,Electronics,0,None,0.0,78.8,2.58,229.66,7.22,30518.78
2022-06-24,Store_10,155305,Electronics,0,None,0.0,80.3,2.63,230.29,7.44,28773.2
2022-07-01,Store_10,155305,Electronics,0,None,0.0,85.8,2.55,229.65,7.29,29288.66
2022-07-08,Store_10,155305,Electronics,0,None,0.0,85.3,2.59,230.03,7.11,29686.23
2022-07-15,Store_10,155305,Electronics,0,None,0.0,80.7,2.61,230.19,7.31,26001.98
2022-07-22,Store_10,155305,Electronics,0,None,0.0,82.3,2.64,229.85,7.41,28658.18
2022-07-29,Store_10,155305,Electronics,0,None,0.0,80.4,2.65,230.92,7.29,28687.69
2022-08-05,Store_10,155305,Electronics,0,None,0.0,90.0,2.57,231.09,7.02,27278.83
2022-08-12,Store_10,155305,Electronics,0,None,0.0,82.6,2.56,231.16,7.11,25933.44
2022-08-19,Store_10,155305,Electronics,0,None,0.0,80.9,2.72,231.23,7.26,26266.41
2022-08-26,Store_10,155305,Electronics,0,None,0.0,81.0,2.69,230.83,7.05,26332.81
2022-09-02,Store_10,155305,Electronics,1,Labor_Day,0.12,82.9,2.65,231.52,7.15,48766.09
2022-09-09,Store_10,155305,Electronics,1,Labor_Day,0.0,78.2,2.78,231.75,7.17,38500.23
2022-09-16,Store_10,155305,Electronics,0,None,0.0,80.2,2.73,231.71,6.98,23494.92
2022-09-23,Store_10,155305,Electronics,0,None,0.0,69.9,2.81,232.23,7.05,22617.06
2022-09-30,Store_10,155305,Electronics,0,None,0.0,71.3,2.78,232.7,6.72,22471.8
2022-10-07,Store_10,155305,Electronics,0,None,0.0,63.7,2.91,233.64,6.92,22835.1
2022-10-14,Store_10,155305,Electronics,0,None,0.0,68.9,2.92,232.97,6.98,21880.24
2022-10-21,Store_10,155305,Electronics,0,None,0.12,57.4,2.85,233.21,6.87,29982.36
2022-10-28,Store_10,155305,Electronics,0,None,0.0,51.2,2.94,233.23,7.14,23011.32
2022-11-04,Store_10,155305,Electronics,0,None,0.0,53.6,2.95,232.5,6.82,23449.39
2022-11-11,Store_10,155305,Electronics,0,None,0.23,56.1,3.02,233.64,6.9,34327.67
2022-11-18,Store_10,155305,Electronics,0,None,0.0,56.0,2.94,233.88,6.94,22768.24
2022-11-25,Store_10,155305,Electronics,1,Thanksgiving_BlackFriday,0.0,37.8,3.06,235.27,7.06,47357.73
2022-12-02,Store_10,155305,Electronics,0,None,0.0,44.7,3.11,234.13,6.75,21323.52
2022-12-09,Store_10,155305,Electronics,0,None,0.0,37.2,3.0,234.57,7.0,20593.49
2022-12-16,Store_10,155305,Electronics,0,None,0.0,44.9,3.07,234.6,6.87,20070.57
2022-12-23,Store_10,155305,Electronics,1,Christmas_Holiday,0.22,39.0,3.06,234.22,6.75,74319.28
2022-12-30,Store_10,155305,Electronics,1,Christmas_Holiday,0.18,36.4,3.19,235.57,6.88,69759.57
2023-01-06,Store_10,155305,Electronics,0,None,0.0,36.0,3.27,235.57,6.84,22547.99
2023-01-13,Store_10,155305,Electronics,0,None,0.0,40.6,3.35,235.78,6.74,22871.12
2023-01-20,Store_10,155305,Electronics,0,None,0.0,34.1,3.31,235.12,6.79,22551.25
2023-01-27,Store_10,155305,Electronics,0,None,0.0,28.4,3.43,236.47,6.73,23380.56
2023-02-03,Store_10,155305,Electronics,0,None,0.0,35.4,3.31,235.26,6.76,26021.87
2023-02-10,Store_10,155305,Electronics,1,Super_Bowl,0.0,33.5,3.33,236.45,6.8,38475.24
2023-02-17,Store_10,155305,Electronics,0,None,0.0,40.2,3.44,237.44,6.88,22592.73
2023-02-24,Store_10,155305,Electronics,0,None,0.0,39.4,3.5,236.04,6.58,27110.09
2023-03-03,Store_10,155305,Electronics,0,None,0.23,37.4,3.51,236.45,6.9,38736.33
2023-03-10,Store_10,155305,Electronics,0,None,0.0,51.9,3.44,236.97,6.48,24880.55
2023-03-17,Store_10,155305,Electronics,0,None,0.12,46.0,3.57,236.86,6.64,35283.58
2023-03-24,Store_10,155305,Electronics,0,None,0.0,53.3,3.53,236.53,6.7,28921.63
2023-03-31,Store_10,155305,Electronics,1,Easter,0.07,57.1,3.66,237.53,6.65,50039.35
2023-04-07,Store_10,155305,Electronics,1,Easter,0.0,56.6,3.67,237.16,6.55,45908.21
2023-04-14,Store_10,155305,Electronics,1,Easter,0.0,56.3,3.63,238.12,6.57,42396.27
2023-04-21,Store_10,155305,Electronics,0,None,0.23,58.7,3.67,237.62,6.53,46554.66
2023-04-28,Store_10,155305,Electronics,0,None,0.0,66.2,3.66,239.04,6.5,30050.91
2023-05-05,Store_10,155305,Electronics,0,None,0.0,60.1,3.73,238.07,6.63,30185.13
2023-05-12,Store_10,155305,Electronics,0,None,0.0,72.8,3.79,238.49,6.56,29842.08
2023-05-19,Store_10,155305,Electronics,0,None,0.0,69.5,3.71,239.25,6.44,29771.98
2023-05-26,Store_10,155305,Electronics,0,None,0.1,76.9,3.8,238.42,6.59,36755.33
2023-06-02,Store_10,155305,Electronics,0,None,0.0,76.4,3.76,239.34,6.51,30670.61
2023-06-09,Store_10,155305,Electronics,0,None,0.08,79.0,3.75,240.08,6.55,37367.79
2023-06-16,Store_10,155305,Electronics,0,None,0.0,84.3,3.79,238.81,6.51,29770.73
2023-06-23,Store_10,155305,Electronics,0,None,0.0,82.8,3.75,239.9,6.35,28729.42
2023-06-30,Store_10,155305,Electronics,0,None,0.0,81.7,3.77,240.13,6.36,29743.01
2023-07-07,Store_10,155305,Electronics,0,None,0.0,90.2,3.74,240.58,6.48,29356.19
2023-07-14,Store_10,155305,Electronics,0,None,0.0,84.6,3.89,239.77,6.45,31873.47
2023-07-21,Store_10,155305,Electronics,0,None,0.19,82.6,3.79,239.92,6.37,39948.05
2023-07-28,Store_10,155305,Electronics,0,None,0.24,85.3,3.75,241.03,6.36,43320.38
2023-08-04,Store_10,155305,Electronics,0,None,0.0,81.9,3.78,241.11,6.46,27391.13
2023-08-11,Store_10,155305,Electronics,0,None,0.0,86.2,3.76,241.28,6.26,26805.64
2023-08-18,Store_10,155305,Electronics,0,None,0.0,86.1,3.74,241.52,6.36,26613.0
2023-08-25,Store_10,155305,Electronics,0,None,0.0,82.6,3.76,241.2,6.27,27704.7
2023-09-01,Store_10,155305,Electronics,1,Labor_Day,0.0,84.9,3.75,241.85,6.25,38766.98
2023-09-08,Store_10,155305,Electronics,1,Labor_Day,0.18,77.2,3.67,242.07,6.37,59234.68
2023-09-15,Store_10,155305,Electronics,0,None,0.0,77.7,3.64,241.76,6.32,25088.61
2023-09-22,Store_10,155305,Electronics,0,None,0.0,68.3,3.64,243.24,6.31,24824.71
2023-09-29,Store_10,155305,Electronics,0,None,0.12,69.2,3.51,242.74,6.34,32903.29
2023-10-06,Store_10,155305,Electronics,0,None,0.0,67.1,3.52,242.1,6.19,24618.18
2023-10-13,Store_10,155305,Electronics,0,None,0.13,59.2,3.64,243.21,6.24,31183.28
2023-10-20,Store_10,155305,Electronics,0,None,0.16,64.1,3.62,242.59,6.13,32054.77
2023-10-27,Store_10,155305,Electronics,0,None,0.0,53.2,3.5,243.66,6.18,23738.77
2023-11-03,Store_10,155305,Electronics,0,None,0.0,53.5,3.51,244.04,6.12,23381.96
