Date,Store_ID,Store_Name,City,State,Department,Weekly_Sales,Promotion_Discount,Is_Holiday,Holiday_Name,Temperature_C,Fuel_Price_INR,CPI,Unemployment_Rate,Store_Size_SqFt
2024-11-15,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,287014.19,0.0,0,Regular_Week,28.0,103.81,185.5,7.3,140000
2024-11-15,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,193153.87,0.05,0,Regular_Week,30.6,103.81,185.5,7.3,140000
2024-11-15,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,448126.09,0.0,0,Regular_Week,28.8,103.81,185.5,7.3,150000
2024-11-15,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,795996.76,0.1,0,Regular_Week,31.3,103.81,185.5,7.3,150000
2024-11-15,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,378113.37,0.05,0,Regular_Week,29.5,103.81,185.5,7.3,150000
2024-11-15,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,262121.04,0.0,0,Regular_Week,29.7,103.81,185.5,7.3,150000
2024-11-15,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Pharmacy,198965.17,0.05,0,Regular_Week,31.2,103.81,185.5,7.3,150000
2024-11-15,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Grocery,402852.8,0.0,0,Regular_Week,30.4,103.81,185.5,7.3,125000
2024-11-15,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Electronics,660555.11,0.05,0,Regular_Week,30.7,103.81,185.5,7.3,125000
2024-11-15,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Apparel,293679.74,0.0,0,Regular_Week,28.4,103.81,185.5,7.3,125000
2024-11-15,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Home_Garden,266030.7,0.1,0,Regular_Week,29.0,103.81,185.5,7.3,125000
2024-11-15,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Pharmacy,178323.65,0.0,0,Regular_Week,30.1,103.81,185.5,7.3,125000
2024-11-15,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Grocery,431242.31,0.05,0,Regular_Week,32.0,103.81,185.5,7.3,130000
2024-11-15,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Electronics,570163.94,0.0,0,Regular_Week,29.7,103.81,185.5,7.3,130000
2024-11-15,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Apparel,333939.26,0.05,0,Regular_Week,32.0,103.81,185.5,7.3,130000
2024-11-15,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Home_Garden,223842.96,0.0,0,Regular_Week,32.0,103.81,185.5,7.3,130000
2024-11-15,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Pharmacy,164097.61,0.0,0,Regular_Week,29.5,103.81,185.5,7.3,130000
2024-11-15,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Grocery,453416.57,0.15,0,Regular_Week,24.5,103.81,185.5,7.3,110000
2024-11-15,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Electronics,604188.52,0.0,0,Regular_Week,24.5,103.81,185.5,7.3,110000
2024-11-15,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Apparel,348666.7,0.1,0,Regular_Week,24.0,103.81,185.5,7.3,110000
2024-11-15,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Home_Garden,217247.52,0.05,0,Regular_Week,23.5,103.81,185.5,7.3,110000
2024-11-15,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Pharmacy,166398.16,0.0,0,Regular_Week,24.9,103.81,185.5,7.3,110000
2024-11-15,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Grocery,351234.08,0.0,0,Regular_Week,23.3,103.81,185.5,7.3,95000
2024-11-15,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Electronics,557167.95,0.05,0,Regular_Week,22.7,103.81,185.5,7.3,95000
2024-11-15,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Apparel,277174.42,0.0,0,Regular_Week,22.5,103.81,185.5,7.3,95000
2024-11-15,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Home_Garden,239269.85,0.05,0,Regular_Week,23.3,103.81,185.5,7.3,95000
2024-11-15,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Pharmacy,149346.13,0.0,0,Regular_Week,21.5,103.81,185.5,7.3,95000
2024-11-15,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Grocery,366087.03,0.0,0,Regular_Week,30.9,103.81,185.5,7.3,120000
2024-11-15,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Electronics,649893.24,0.05,0,Regular_Week,29.5,103.81,185.5,7.3,120000
2024-11-15,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Apparel,372289.61,0.1,0,Regular_Week,28.5,103.81,185.5,7.3,120000
2024-11-15,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Home_Garden,244414.0,0.1,0,Regular_Week,28.2,103.81,185.5,7.3,120000
2024-11-15,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Pharmacy,197257.72,0.15,0,Regular_Week,28.9,103.81,185.5,7.3,120000
2024-11-15,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Grocery,336179.39,0.0,0,Regular_Week,29.5,103.81,185.5,7.3,85000
2024-11-15,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Electronics,606895.35,0.1,0,Regular_Week,30.3,103.81,185.5,7.3,85000
2024-11-15,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Apparel,269627.3,0.0,0,Regular_Week,31.0,103.81,185.5,7.3,85000
2024-11-15,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Home_Garden,192220.27,0.0,0,Regular_Week,30.0,103.81,185.5,7.3,85000
2024-11-15,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Pharmacy,186114.55,0.15,0,Regular_Week,29.9,103.81,185.5,7.3,85000
2024-11-15,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Grocery,322350.28,0.0,0,Regular_Week,30.1,103.81,185.5,7.3,90000
2024-11-15,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Electronics,561458.78,0.0,0,Regular_Week,27.9,103.81,185.5,7.3,90000
2024-11-15,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Apparel,290585.14,0.0,0,Regular_Week,28.1,103.81,185.5,7.3,90000
2024-11-15,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Home_Garden,210890.24,0.0,0,Regular_Week,30.0,103.81,185.5,7.3,90000
2024-11-15,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Pharmacy,167880.7,0.05,0,Regular_Week,30.5,103.81,185.5,7.3,90000
2024-11-22,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Grocery,515094.87,0.1,0,Regular_Week,28.5,100.97,185.5,6.73,165000
2024-11-22,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Electronics,683059.07,0.0,0,Regular_Week,27.8,100.97,185.5,6.73,165000
2024-11-22,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Apparel,339230.9,0.0,0,Regular_Week,27.1,100.97,185.5,6.73,165000
2024-11-22,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Home_Garden,272418.61,0.0,0,Regular_Week,29.6,100.97,185.5,6.73,165000
2024-11-22,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Pharmacy,206104.4,0.0,0,Regular_Week,28.7,100.97,185.5,6.73,165000
2024-11-22,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Grocery,405265.85,0.0,0,Regular_Week,29.1,100.97,185.5,6.73,140000
2024-11-22,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Electronics,648917.0,0.0,0,Regular_Week,30.8,100.97,185.5,6.73,140000
2024-11-22,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Apparel,336258.67,0.0,0,Regular_Week,30.1,100.97,185.5,6.73,140000
2024-11-22,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,284455.28,0.05,0,Regular_Week,30.0,100.97,185.5,6.73,140000
2024-11-22,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,198715.27,0.1,0,Regular_Week,30.6,100.97,185.5,6.73,140000
2024-11-22,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,468497.5,0.0,0,Regular_Week,31.4,100.97,185.5,6.73,150000
2024-11-22,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,651210.38,0.0,0,Regular_Week,29.1,100.97,185.5,6.73,150000
2024-11-22,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,367617.05,0.0,0,Regular_Week,29.9,100.97,185.5,6.73,150000
2024-11-22,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,289723.41,0.0,0,Regular_Week,30.4,100.97,185.5,6.73,150000
2024-11-22,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Pharmacy,197098.62,0.0,0,Regular_Week,30.9,100.97,185.5,6.73,150000
2024-11-22,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Grocery,443833.27,0.15,0,Regular_Week,29.5,100.97,185.5,6.73,125000
2024-11-22,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Electronics,683425.34,0.15,0,Regular_Week,29.9,100.97,185.5,6.73,125000
2024-11-22,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Apparel,410792.99,0.15,0,Regular_Week,29.8,100.97,185.5,6.73,125000
2024-11-22,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Home_Garden,259715.53,0.1,0,Regular_Week,32.0,100.97,185.5,6.73,125000
2024-11-22,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Pharmacy,183343.69,0.15,0,Regular_Week,29.4,100.97,185.5,6.73,125000
2024-11-22,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Grocery,424946.32,0.0,0,Regular_Week,25.7,100.97,185.5,6.73,130000
2024-11-22,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Electronics,621321.9,0.0,0,Regular_Week,26.2,100.97,185.5,6.73,130000
2024-11-22,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Apparel,349876.77,0.05,0,Regular_Week,25.0,100.97,185.5,6.73,130000
2024-11-22,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Home_Garden,248503.12,0.0,0,Regular_Week,24.1,100.97,185.5,6.73,130000
2024-11-22,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Pharmacy,177660.03,0.0,0,Regular_Week,23.9,100.97,185.5,6.73,130000
2024-11-22,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Grocery,346821.4,0.0,0,Regular_Week,28.2,100.97,185.5,6.73,110000
2024-11-22,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Electronics,525880.01,0.0,0,Regular_Week,28.8,100.97,185.5,6.73,110000
2024-11-22,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Apparel,370741.58,0.15,0,Regular_Week,28.9,100.97,185.5,6.73,110000
2024-11-22,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Home_Garden,220316.77,0.0,0,Regular_Week,29.2,100.97,185.5,6.73,110000
2024-11-22,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Pharmacy,157356.29,0.0,0,Regular_Week,28.1,100.97,185.5,6.73,110000
2024-11-22,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Grocery,330008.62,0.0,0,Regular_Week,24.3,100.97,185.5,6.73,95000
2024-11-22,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Electronics,570632.8,0.05,0,Regular_Week,25.9,100.97,185.5,6.73,95000
2024-11-22,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Apparel,282679.16,0.0,0,Regular_Week,24.1,100.97,185.5,6.73,95000
2024-11-22,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Home_Garden,254244.54,0.15,0,Regular_Week,26.8,100.97,185.5,6.73,95000
2024-11-22,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Pharmacy,137333.68,0.0,0,Regular_Week,23.9,100.97,185.5,6.73,95000
2024-11-22,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Grocery,390405.76,0.0,0,Regular_Week,22.0,100.97,185.5,6.73,120000
2024-11-22,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Electronics,644671.58,0.0,0,Regular_Week,23.3,100.97,185.5,6.73,120000
2024-11-22,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Apparel,365703.82,0.0,0,Regular_Week,23.0,100.97,185.5,6.73,120000
2024-11-22,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Home_Garden,239850.78,0.0,0,Regular_Week,22.6,100.97,185.5,6.73,120000
2024-11-22,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Pharmacy,156052.75,0.0,0,Regular_Week,22.5,100.97,185.5,6.73,120000
2024-11-22,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Grocery,365544.47,0.0,0,Regular_Week,31.2,100.97,185.5,6.73,85000
2024-11-22,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Electronics,504764.1,0.0,0,Regular_Week,29.8,100.97,185.5,6.73,85000
2024-11-22,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Apparel,279238.5,0.0,0,Regular_Week,31.1,100.97,185.5,6.73,85000
2024-11-22,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Home_Garden,218552.12,0.15,0,Regular_Week,28.6,100.97,185.5,6.73,85000
2024-11-22,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Pharmacy,164973.37,0.05,0,Regular_Week,30.6,100.97,185.5,6.73,85000
2024-11-22,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Grocery,362941.3,0.0,0,Regular_Week,28.6,100.97,185.5,6.73,90000
2024-11-22,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Electronics,554228.22,0.0,0,Regular_Week,29.9,100.97,185.5,6.73,90000
2024-11-22,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Apparel,277427.31,0.0,0,Regular_Week,28.3,100.97,185.5,6.73,90000
2024-11-22,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Home_Garden,215893.26,0.0,0,Regular_Week,28.4,100.97,185.5,6.73,90000
2024-11-22,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Pharmacy,154792.04,0.0,0,Regular_Week,29.7,100.97,185.5,6.73,90000
2024-11-29,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Grocery,474615.86,0.0,0,Regular_Week,30.4,96.58,185.6,7.44,165000
2024-11-29,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Electronics,682633.34,0.0,0,Regular_Week,31.3,96.58,185.6,7.44,165000
2024-11-29,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Apparel,371463.33,0.0,0,Regular_Week,31.7,96.58,185.6,7.44,165000
2024-11-29,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Home_Garden,299184.31,0.1,0,Regular_Week,32.5,96.58,185.6,7.44,165000
2024-11-29,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Pharmacy,238893.54,0.1,0,Regular_Week,31.2,96.58,185.6,7.44,165000
2024-11-29,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Grocery,445460.17,0.0,0,Regular_Week,24.4,96.58,185.6,7.44,140000
2024-11-29,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Electronics,636159.82,0.0,0,Regular_Week,23.2,96.58,185.6,7.44,140000
2024-11-29,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Apparel,357592.81,0.0,0,Regular_Week,23.1,96.58,185.6,7.44,140000
2024-11-29,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,261703.01,0.0,0,Regular_Week,24.3,96.58,185.6,7.44,140000
2024-11-29,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,193073.89,0.0,0,Regular_Week,23.6,96.58,185.6,7.44,140000
2024-11-29,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,471640.91,0.0,0,Regular_Week,30.1,96.58,185.6,7.44,150000
2024-11-29,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,732279.46,0.05,0,Regular_Week,30.3,96.58,185.6,7.44,150000
2024-11-29,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,338515.63,0.0,0,Regular_Week,29.3,96.58,185.6,7.44,150000
2024-11-29,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,268024.56,0.0,0,Regular_Week,29.4,96.58,185.6,7.44,150000
2024-11-29,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Pharmacy,224833.34,0.15,0,Regular_Week,30.1,96.58,185.6,7.44,150000
2024-11-29,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Grocery,431603.74,0.05,0,Regular_Week,28.3,96.58,185.6,7.44,125000
2024-11-29,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Electronics,536253.25,0.0,0,Regular_Week,28.2,96.58,185.6,7.44,125000
2024-11-29,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Apparel,306400.13,0.0,0,Regular_Week,30.7,96.58,185.6,7.44,125000
2024-11-29,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Home_Garden,262421.9,0.1,0,Regular_Week,30.9,96.58,185.6,7.44,125000
2024-11-29,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Pharmacy,169015.58,0.0,0,Regular_Week,29.7,96.58,185.6,7.44,125000
2024-11-29,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Grocery,494308.03,0.15,0,Regular_Week,25.1,96.58,185.6,7.44,130000
2024-11-29,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Electronics,544233.14,0.0,0,Regular_Week,24.6,96.58,185.6,7.44,130000
2024-11-29,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Apparel,321046.73,0.0,0,Regular_Week,23.4,96.58,185.6,7.44,130000
2024-11-29,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Home_Garden,247828.13,0.0,0,Regular_Week,24.2,96.58,185.6,7.44,130000
2024-11-29,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Pharmacy,196671.61,0.15,0,Regular_Week,23.3,96.58,185.6,7.44,130000
2024-11-29,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Grocery,451766.2,0.15,0,Regular_Week,26.0,96.58,185.6,7.44,110000
2024-11-29,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Electronics,677044.07,0.1,0,Regular_Week,27.2,96.58,185.6,7.44,110000
2024-11-29,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Apparel,321591.51,0.0,0,Regular_Week,25.0,96.58,185.6,7.44,110000
2024-11-29,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Home_Garden,217500.34,0.0,0,Regular_Week,25.5,96.58,185.6,7.44,110000
2024-11-29,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Pharmacy,163069.27,0.0,0,Regular_Week,25.0,96.58,185.6,7.44,110000
2024-11-29,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Grocery,387362.99,0.1,0,Regular_Week,30.9,96.58,185.6,7.44,95000
2024-11-29,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Electronics,517862.6,0.0,0,Regular_Week,32.5,96.58,185.6,7.44,95000
2024-11-29,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Apparel,283070.3,0.0,0,Regular_Week,31.2,96.58,185.6,7.44,95000
2024-11-29,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Home_Garden,216349.28,0.15,0,Regular_Week,31.6,96.58,185.6,7.44,95000
2024-11-29,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Pharmacy,173270.37,0.05,0,Regular_Week,33.0,96.58,185.6,7.44,95000
2024-11-29,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Grocery,409105.18,0.0,0,Regular_Week,31.1,96.58,185.6,7.44,120000
2024-11-29,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Electronics,631803.63,0.0,0,Regular_Week,30.0,96.58,185.6,7.44,120000
2024-11-29,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Apparel,325299.38,0.0,0,Regular_Week,29.8,96.58,185.6,7.44,120000
2024-11-29,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Home_Garden,229220.83,0.0,0,Regular_Week,30.9,96.58,185.6,7.44,120000
2024-11-29,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Pharmacy,173872.87,0.0,0,Regular_Week,31.9,96.58,185.6,7.44,120000
2024-11-29,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Grocery,343739.37,0.0,0,Regular_Week,30.2,96.58,185.6,7.44,85000
2024-11-29,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Electronics,557920.24,0.0,0,Regular_Week,30.9,96.58,185.6,7.44,85000
2024-11-29,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Apparel,327448.36,0.15,0,Regular_Week,30.6,96.58,185.6,7.44,85000
2024-11-29,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Home_Garden,239341.02,0.15,0,Regular_Week,31.2,96.58,185.6,7.44,85000
2024-11-29,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Pharmacy,155637.66,0.0,0,Regular_Week,29.0,96.58,185.6,7.44,85000
2024-11-29,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Grocery,395678.28,0.05,0,Regular_Week,27.9,96.58,185.6,7.44,90000
2024-11-29,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Electronics,530878.7,0.0,0,Regular_Week,28.9,96.58,185.6,7.44,90000
2024-11-29,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Apparel,274337.2,0.0,0,Regular_Week,28.3,96.58,185.6,7.44,90000
2024-11-29,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Home_Garden,234132.17,0.1,0,Regular_Week,29.5,96.58,185.6,7.44,90000
2024-11-29,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Pharmacy,176831.85,0.15,0,Regular_Week,28.7,96.58,185.6,7.44,90000
2024-12-06,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Grocery,441176.97,0.0,0,Regular_Week,30.8,97.74,186.2,6.85,165000
2024-12-06,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Electronics,627645.93,0.0,0,Regular_Week,29.5,97.74,186.2,6.85,165000
2024-12-06,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Apparel,388658.36,0.0,0,Regular_Week,28.3,97.74,186.2,6.85,165000
2024-12-06,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Home_Garden,276525.72,0.0,0,Regular_Week,30.9,97.74,186.2,6.85,165000
2024-12-06,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Pharmacy,193376.97,0.0,0,Regular_Week,31.0,97.74,186.2,6.85,165000
2024-12-06,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Grocery,489838.41,0.15,0,Regular_Week,24.6,97.74,186.2,6.85,140000
2024-12-06,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Electronics,678405.11,0.05,0,Regular_Week,23.8,97.74,186.2,6.85,140000
2024-12-06,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Apparel,432142.64,0.15,0,Regular_Week,24.0,97.74,186.2,6.85,140000
2024-12-06,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,247484.25,0.0,0,Regular_Week,23.7,97.74,186.2,6.85,140000
2024-12-06,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,192718.65,0.0,0,Regular_Week,22.7,97.74,186.2,6.85,140000
2024-12-06,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,436764.12,0.0,0,Regular_Week,12.6,97.74,186.2,6.85,150000
2024-12-06,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,634696.3,0.0,0,Regular_Week,13.8,97.74,186.2,6.85,150000
2024-12-06,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,336790.02,0.0,0,Regular_Week,15.4,97.74,186.2,6.85,150000
2024-12-06,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,278933.02,0.0,0,Regular_Week,13.1,97.74,186.2,6.85,150000
2024-12-06,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Pharmacy,185066.11,0.05,0,Regular_Week,13.7,97.74,186.2,6.85,150000
2024-12-06,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Grocery,422407.3,0.0,0,Regular_Week,33.1,97.74,186.2,6.85,125000
2024-12-06,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Electronics,583735.88,0.0,0,Regular_Week,32.0,97.74,186.2,6.85,125000
2024-12-06,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Apparel,382041.28,0.1,0,Regular_Week,33.0,97.74,186.2,6.85,125000
